season,current_gameweek,player_id,player_code,web_name,full_name,team,team_id,team_code,position,status,news,chance_of_playing_next_round,now_cost,selected_by_percent,total_points,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,ict_index,form,points_per_game,ep_next,fixture_difficulty_next5,fixture_difficulty_next3,next5_home_count,next3_home_count,opponent_count_next5,opponent_count_next3,prior_minutes,prior_total_points,prior_points_per_90,prior_xgi_per_90,prior_starts_per_90,prior_found,prior_team_strength,prior_team_attack_strength,prior_team_defence_strength,prior_team_found,points_per_90,xgi_per_90,start_rate,blended_points_per_90,blended_xgi_per_90,blended_start_rate,team_attack_prior,team_defence_prior,value_points_per_million,fixture_ease,differential_score,availability_factor,predicted_next_gw,predicted_next3,predicted_next5,baseline_next3,baseline_next5,model_residual,optimizer_value,risk_score,transfer_score
2026-27,2,193,176412,Wright,Haji Wright,Coventry City,7,9,FWD,i,Thigh injury - Unknown return date,0,54.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.33
2026-27,2,194,230730,Thomas-Asante,Brandon Thomas-Asante,Coventry City,7,9,FWD,a,,100,50.0,0.8,3,101,1,0,0,0,4,0.0,0.02,0.02,2.29,1.1,1.5,1.5,1.5,3.0,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0,2.673,0.018,0.891,0.749,0.005,0.891,0.0,0.0,0.6,3.0,24.2,1.0,2.198,7.244,12.29,4.5,7.5,4.79,2.458,0.888,13.432
2026-27,2,195,218997,Simms,Ellis Simms,Coventry City,7,9,FWD,a,,100,50.0,0.9,2,69,1,0,0,0,3,0.0,0.01,0.01,1.6,1.7,1.0,2.0,1.0,3.0,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0,2.609,0.013,1.0,0.73,0.004,1.0,0.0,0.0,0.4,3.0,24.1,1.0,1.739,5.808,9.877,6.0,10.0,-0.123,1.975,0.923,10.986
2026-27,2,196,551262,Markelo,Jahnoah Markelo,Coventry City,7,9,FWD,u,Has joined Shabab Al-Ahli Dubai permanently,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.327
2026-27,2,197,549653,Bassette,Norman Bassette,Coventry City,7,9,FWD,u,Has joined KVC Westerlo on loan for the rest of the season,0,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.327
2026-27,2,492,210156,Awoniyi,Taiwo Awoniyi,Coventry City,7,9,FWD,a,,100,55.0,0.7,3,110,1,0,0,0,1,0.93,0.03,0.96,1.01,10.0,1.5,1.5,1.5,3.0,3.333,2.0,1.0,5,3,480.0,43.0,8.062,0.834,0.56,1,1000.0,1000.0,1000.0,0,2.455,0.785,0.818,6.492,0.82,0.818,0.0,0.0,0.545,3.0,24.3,1.0,3.293,10.435,17.577,4.5,7.5,10.077,3.196,0.878,18.731
2026-27,2,575,661888,Yirenkyi,Caleb Yirenkyi,Coventry City,7,9,MID,a,,100,50.0,0.2,4,131,2,0,0,1,3,0.03,0.13,0.16,1.58,3.2,2.0,2.0,2.0,3.0,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0,2.748,0.11,1.0,0.769,0.031,1.0,0.0,0.0,0.8,3.0,24.8,1.0,1.836,5.302,8.768,6.0,10.0,-1.232,1.754,0.854,9.96
2026-27,2,584,196100,Hamer,Gustavo Hamer,Coventry City,7,9,MID,a,,100,55.0,0.1,2,27,0,0,0,0,1,0.0,0.02,0.02,0.82,0.3,1.0,1.0,1.0,3.0,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0,6.667,0.067,0.0,1.867,0.019,0.0,0.0,0.0,0.364,3.0,24.9,1.0,0.757,2.274,3.791,3.0,5.0,-1.209,0.689,1.62,4.335
2026-27,2,599,627221,Cherif,Sidiki Cherif,Coventry City,7,9,FWD,a,,100,50.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.9,1.0,0.704,2.117,3.53,0.0,0.0,3.53,0.706,1.649,4.05
2026-27,2,623,79602,Bentley,Dan Bentley,Coventry City,7,9,GKP,a,,100,40.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.333,2.0,1.0,5,3,270.0,6.0,2.0,0.0,1.0,1,1000.0,1000.0,1000.0,0,0.0,0.0,0.0,1.44,0.0,0.72,0.0,0.0,0.0,3.0,24.9,1.0,0.002,0.002,0.002,3.0,5.0,-4.998,0.001,0.999,1.074
2026-27,2,42,485337,Guessand,Evann Guessand,Crystal Palace,8,31,MID,a,,100,55.0,0.0,2,54,0,0,0,0,1,0.03,0.03,0.06,0.34,1.5,1.0,1.0,1.0,2.8,2.667,2.0,1.0,5,3,909.0,44.0,4.356,0.239,0.89,1,1172.5,1175.0,1170.0,1,3.333,0.1,0.0,4.07,0.2,0.641,0.583,0.567,0.364,3.2,25.0,1.0,1.14,3.56,5.874,3.0,5.0,0.874,1.068,0.949,7.062
2026-27,2,153,220362,Disasi,Axel Disasi,Crystal Palace,8,31,DEF,a,,100,45.0,0.1,1,16,0,0,0,0,1,0.0,0.0,0.0,0.2,0.1,0.5,1.0,0.5,2.8,2.667,2.0,1.0,5,3,1254.0,49.0,3.517,0.081,1.0,1,1172.5,1175.0,1170.0,1,5.625,0.0,0.0,4.107,0.058,0.72,0.583,0.567,0.222,3.2,24.9,1.0,0.604,1.991,3.303,3.0,5.0,-1.697,0.734,0.982,4.46
2026-27,2,198,172649,Henderson,Dean Henderson,Crystal Palace,8,31,GKP,a,,100,50.0,1.8,3,180,2,0,0,0,6,0.0,0.0,0.0,3.33,5.8,1.5,1.5,1.5,2.8,2.667,2.0,1.0,5,3,3330.0,131.0,3.541,0.003,1.0,1,1172.5,1175.0,1170.0,1,1.5,0.0,1.0,2.97,0.002,1.0,0.583,0.567,0.6,3.2,23.2,1.0,3.161,9.409,15.694,4.5,7.5,8.194,3.139,0.8,16.946
2026-27,2,199,121709,Benitez,Walter Benítez,Crystal Palace,8,31,GKP,a,,100,45.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,90.0,7.0,7.0,0.0,1.0,1,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,5.04,0.0,0.72,0.583,0.567,0.0,3.2,24.9,1.0,0.027,0.086,0.126,0.0,0.0,0.126,0.028,0.999,1.268
2026-27,2,202,427623,Richards,Chris Richards,Crystal Palace,8,31,DEF,a,,100,50.0,0.7,3,180,2,0,0,0,6,0.04,0.0,0.04,3.33,7.5,1.5,1.5,1.5,2.8,2.667,2.0,1.0,5,3,2825.0,128.0,4.078,0.127,0.99,1,1172.5,1175.0,1170.0,1,1.5,0.02,1.0,3.356,0.097,1.0,0.583,0.567,0.6,3.2,24.3,1.0,3.256,10.163,16.337,4.5,7.5,8.837,3.267,0.8,17.628
2026-27,2,203,651426,Canvot,Jaydee Canvot,Crystal Palace,8,31,DEF,a,,100,50.0,0.3,1,180,2,0,0,0,6,0.05,0.01,0.06,3.33,6.1,0.5,0.5,0.5,2.8,2.667,2.0,1.0,5,3,1331.0,72.0,4.869,0.122,0.95,1,1172.5,1175.0,1170.0,1,0.5,0.03,1.0,3.646,0.096,1.0,0.583,0.567,0.2,3.2,24.7,1.0,2.26,7.045,11.521,1.5,2.5,9.021,2.304,0.8,12.825
2026-27,2,204,244723,Mitchell,Tyrick Mitchell,Crystal Palace,8,31,DEF,a,,100,45.0,4.9,1,180,2,0,0,0,6,0.11,0.17,0.28,3.33,6.7,0.5,0.5,0.5,2.8,2.667,2.0,1.0,5,3,3253.0,135.0,3.735,0.114,1.0,1,1172.5,1175.0,1170.0,1,0.5,0.14,1.0,2.829,0.121,1.0,0.583,0.567,0.222,3.2,20.1,1.0,3.241,10.625,17.164,1.5,2.5,14.664,3.814,0.8,18.308
2026-27,2,205,218364,Sosa,Borna Sosa,Crystal Palace,8,31,DEF,u,Has joined FC Cologne on loan for the rest of the season,0,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,99.0,6.0,5.455,0.1,0.0,1,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,3.928,0.072,0.0,0.583,0.567,0.0,3.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.257
2026-27,2,206,515621,Chadi Riad,Chadi Riad Dnanou,Crystal Palace,8,31,DEF,i,Knee injury - Unknown return date,0,44.0,0.0,1,72,1,0,0,0,2,0.0,0.01,0.01,0.98,1.4,0.5,1.0,0.0,2.8,2.667,2.0,1.0,5,3,550.0,20.0,3.273,0.075,0.98,1,1172.5,1175.0,1170.0,1,1.25,0.012,1.0,2.707,0.058,1.0,0.583,0.567,0.227,3.2,25.0,0.0,0.0,0.0,0.0,3.0,5.0,-5.0,0.0,1.92,0.363
2026-27,2,207,242313,Mingueza,Oscar Mingueza,Crystal Palace,8,31,DEF,a,,100,44.0,0.1,1,15,0,0,0,0,1,0.0,0.0,0.0,0.2,0.2,0.5,1.0,0.5,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,6.0,0.0,0.0,1.68,0.0,0.0,0.583,0.567,0.227,3.2,24.9,1.0,0.374,1.251,2.103,3.0,5.0,-2.897,0.478,1.633,2.706
2026-27,2,208,232185,Sarr,Ismaïla Sarr,Crystal Palace,8,31,MID,i,Groin injury - Unknown return date,0,63.0,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,2173.0,117.0,4.846,0.501,0.99,1,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,3.489,0.361,0.713,0.583,0.567,0.0,3.2,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.247
2026-27,2,210,496221,Wharton,Adam Wharton,Crystal Palace,8,31,MID,a,,100,55.0,0.9,6,180,2,0,0,0,6,0.0,0.31,0.31,3.33,8.9,3.0,3.0,3.0,2.8,2.667,2.0,1.0,5,3,2552.0,112.0,3.95,0.317,1.02,1,1172.5,1175.0,1170.0,1,3.0,0.155,1.0,3.684,0.272,1.0,0.583,0.567,1.091,3.2,24.1,1.0,3.25,11.213,17.565,9.0,15.0,2.565,3.194,0.8,18.849
2026-27,2,211,488024,Yeremy,Yéremy Pino Santos,Crystal Palace,8,31,MID,a,,100,55.0,0.2,6,102,1,0,1,0,3,0.11,0.09,0.2,2.28,6.8,3.0,3.0,3.0,2.8,2.667,2.0,1.0,5,3,2074.0,77.0,3.341,0.462,1.05,1,1172.5,1175.0,1170.0,1,5.294,0.176,0.882,3.888,0.382,0.882,0.583,0.567,1.091,3.2,24.8,1.0,1.961,6.139,10.164,9.0,15.0,-4.836,1.848,0.887,11.398
2026-27,2,212,108413,Hughes,Will Hughes,Crystal Palace,8,31,MID,a,,100,45.0,9.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,1560.0,45.0,2.596,0.176,1.05,1,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,1.869,0.127,0.756,0.583,0.567,0.0,3.2,15.3,1.0,1.585,5.215,8.767,0.0,0.0,8.767,1.948,0.999,9.573
2026-27,2,213,152551,Lerma,Jefferson Lerma Solís,Crystal Palace,8,31,MID,a,,100,49.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,1722.0,69.0,3.606,0.174,0.94,1,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,2.596,0.125,0.677,0.583,0.567,0.0,3.2,24.9,1.0,0.168,0.611,0.98,0.0,0.0,0.98,0.2,0.999,2.122
2026-27,2,214,209400,Kamada,Daichi Kamada,Crystal Palace,8,31,MID,a,,100,50.0,0.3,5,180,2,0,0,0,6,0.05,0.29,0.34,3.33,7.7,2.5,2.5,2.5,2.8,2.667,2.0,1.0,5,3,1899.0,67.0,3.175,0.231,1.04,1,1172.5,1175.0,1170.0,1,2.5,0.17,1.0,2.986,0.214,1.0,0.583,0.567,1.0,3.2,24.7,1.0,3.174,9.993,16.223,7.5,12.5,3.723,3.245,0.8,17.527
2026-27,2,215,489706,Devenny,Justin Devenny,Crystal Palace,8,31,MID,u,Has joined Stoke City permanently,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,785.0,36.0,4.127,0.318,0.8,1,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,2.971,0.229,0.576,0.583,0.567,0.0,3.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.073,0.233
2026-27,2,216,606921,Esse,Romain Esse,Crystal Palace,8,31,MID,u,Has joined Millwall on loan for the rest of the season,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,40.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.257
2026-27,2,217,536694,M.França,Matheus França de Oliveira,Crystal Palace,8,31,MID,a,,100,49.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,25.0,1.0,0.026,0.107,0.169,0.0,0.0,0.169,0.034,1.649,0.762
2026-27,2,218,438464,Doucouré,Cheick Doucouré,Crystal Palace,8,31,MID,a,,100,49.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,24.9,1.0,0.149,0.558,0.893,0.0,0.0,0.893,0.182,1.649,1.483
2026-27,2,219,450542,J.Rak-Sakyi,Jesurun Rak-Sakyi,Crystal Palace,8,31,MID,a,,100,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,25.0,1.0,0.003,0.022,0.04,0.0,0.0,0.04,0.008,1.649,0.633
2026-27,2,220,590014,Cardines,Rio Cardines,Crystal Palace,8,31,DEF,u,Has joined Bristol City on loan for the rest of the season,0,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,90.0,2.0,2.0,0.18,1.0,1,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,1.44,0.13,0.72,0.583,0.567,0.0,3.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.296
2026-27,2,221,672492,Drakes-Thomas,Joél Drakes-Thomas,Crystal Palace,8,31,MID,a,,100,45.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,7.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,24.9,1.0,0.027,0.086,0.126,0.0,0.0,0.126,0.028,1.649,0.716
2026-27,2,222,247412,Strand Larsen,Jørgen Strand Larsen,Crystal Palace,8,31,FWD,a,,100,60.0,0.5,3,89,1,0,0,0,3,0.3,0.01,0.31,2.15,3.2,1.5,1.5,1.5,2.8,2.667,2.0,1.0,5,3,2301.0,75.0,2.934,0.251,1.02,1,1172.5,1175.0,1170.0,1,3.034,0.313,1.0,2.962,0.268,1.0,0.583,0.567,0.5,3.2,24.5,1.0,2.014,5.963,9.956,4.5,7.5,2.456,1.659,0.901,11.168
2026-27,2,223,231747,Mateta,Jean-Philippe Mateta,Crystal Palace,8,31,FWD,i,Hamstring injury - Expected back 11 Oct,0,64.0,3.0,2,62,1,0,0,0,2,0.7,0.02,0.72,0.98,2.5,1.0,2.0,0.0,2.8,2.667,2.0,1.0,5,3,2210.0,114.0,4.643,0.641,1.02,1,1172.5,1175.0,1170.0,1,2.903,1.045,1.0,4.156,0.754,1.0,0.583,0.567,0.312,3.2,22.0,0.0,0.0,0.0,0.0,6.0,10.0,-10.0,0.0,1.931,0.249
2026-27,2,224,205533,Nketiah,Eddie Nketiah,Crystal Palace,8,31,FWD,a,,100,55.0,0.5,3,122,2,0,0,0,5,0.96,0.58,1.54,2.85,7.9,1.5,1.5,1.5,2.8,2.667,2.0,1.0,5,3,414.0,23.0,5.0,0.485,0.43,1,1172.5,1175.0,1170.0,1,2.213,1.136,1.0,4.22,0.667,1.0,0.583,0.567,0.545,3.2,24.5,1.0,3.97,12.291,20.372,4.5,7.5,12.872,3.704,0.864,21.615
2026-27,2,225,660392,Uche,Christantus Uche,Crystal Palace,8,31,FWD,u,has returned to Getafe CF,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,159.0,17.0,9.623,0.283,0.0,1,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,6.929,0.204,0.0,0.583,0.567,0.0,3.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.257
2026-27,2,241,433154,McNeil,Dwight McNeil,Crystal Palace,8,31,MID,a,,100,55.0,0.1,3,84,1,0,0,0,3,0.05,0.02,0.07,1.18,1.7,1.5,1.5,1.5,2.8,2.667,2.0,1.0,5,3,1161.0,53.0,4.109,0.254,1.05,1,1172.5,1175.0,1170.0,1,3.214,0.075,1.0,3.858,0.204,1.0,0.583,0.567,0.545,3.2,24.9,1.0,1.546,4.777,7.959,4.5,7.5,0.459,1.447,0.907,9.18
2026-27,2,555,169593,Matthews,Remi Matthews,Crystal Palace,8,31,GKP,a,,100,40.0,1.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,23.2,1.0,0.071,0.227,0.38,0.0,0.0,0.38,0.095,1.649,0.91
2026-27,2,577,223723,Tomiyasu,Takehiro Tomiyasu,Crystal Palace,8,31,DEF,a,,100,45.0,0.3,2,91,1,0,0,0,3,0.0,0.01,0.01,2.15,2.1,1.0,1.0,1.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,1.978,0.01,0.989,0.554,0.003,0.989,0.583,0.567,0.444,3.2,24.7,1.0,1.114,3.917,6.681,3.0,5.0,1.681,1.485,0.899,7.901
2026-27,2,588,570794,Khalaili,Anan Khalaili,Crystal Palace,8,31,DEF,a,,100,50.0,0.1,3,109,1,0,0,0,3,0.02,0.16,0.18,2.28,8.6,1.5,1.5,1.5,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,2.477,0.149,0.826,0.694,0.042,0.826,0.583,0.567,0.6,3.2,24.9,1.0,1.642,5.375,8.9,4.5,7.5,1.4,1.78,0.879,10.144
2026-27,2,595,559152,Gozo,Zavier Gozo,Crystal Palace,8,31,MID,a,,100,50.0,0.0,1,22,0,0,0,0,1,0.0,0.0,0.0,0.2,0.3,0.5,1.0,0.5,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,4.091,0.0,0.0,1.145,0.0,0.0,0.583,0.567,0.2,3.2,25.0,1.0,0.446,1.401,2.287,3.0,5.0,-2.713,0.457,1.626,2.9
2026-27,2,633,605972,Ahanor,Honest Ahanor,Crystal Palace,8,31,DEF,a,,100,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,25.0,1.0,0.0,0.037,0.037,5.4,9.0,-8.963,0.008,1.649,0.63
2026-27,2,643,172850,Chilwell,Ben Chilwell,Crystal Palace,8,31,DEF,a,,100,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,25.0,1.0,0.0,0.037,0.037,5.4,9.0,-8.963,0.008,1.649,0.63
2026-27,2,644,450063,Timber,Quinten Timber,Crystal Palace,8,31,MID,a,,100,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,25.0,1.0,0.003,0.022,0.04,4.5,7.5,-7.46,0.008,1.649,0.633
2026-27,2,647,533646,Osorio,Darío Osorio,Crystal Palace,8,31,MID,a,,100,55.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1172.5,1175.0,1170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.567,0.0,3.2,25.0,1.0,0.003,0.018,0.033,6.0,10.0,-9.967,0.006,1.649,0.626
2026-27,2,21,128295,Nørgaard,Christian Nørgaard,Everton,9,11,MID,i,Groin injury - Unknown return date,0,49.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,5,3,101.0,7.0,6.238,0.107,0.89,1,1147.5,1140.0,1155.0,1,0.0,0.0,0.0,4.491,0.077,0.641,0.467,0.517,0.0,3.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008,0.215
2026-27,2,209,242898,Johnson,Brennan Johnson,Everton,9,11,MID,a,,100,59.0,0.1,2,34,0,0,0,0,0,0.0,0.0,0.0,1.87,0.5,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5,3,1710.0,65.0,3.421,0.198,1.0,1,1147.5,1140.0,1155.0,1,5.294,0.0,0.0,3.945,0.143,0.72,0.467,0.517,0.339,3.0,24.9,1.0,0.991,3.12,5.243,3.0,5.0,0.243,0.889,0.962,6.347
2026-27,2,226,111234,Pickford,Jordan Pickford,Everton,9,11,GKP,a,,100,55.0,8.8,10,180,2,0,0,1,1,0.0,0.02,0.02,4.12,6.4,5.0,5.0,5.0,3.0,3.0,3.0,2.0,5,3,3420.0,135.0,3.553,0.005,1.0,1,1147.5,1140.0,1155.0,1,5.0,0.01,1.0,3.958,0.006,1.0,0.467,0.517,1.818,3.0,16.2,1.0,2.916,9.118,15.55,15.0,25.0,-9.45,2.827,0.8,16.487
2026-27,2,227,229600,Travers,Mark Travers,Everton,9,11,GKP,a,,100,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1147.5,1140.0,1155.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.517,0.0,3.0,25.0,1.0,0.073,0.092,0.169,0.0,0.0,0.169,0.034,1.649,0.692
2026-27,2,228,138001,King,Tom King,Everton,9,11,GKP,a,,100,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1147.5,1140.0,1155.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.517,0.0,3.0,25.0,1.0,0.0,0.037,0.056,0.0,0.0,0.056,0.012,1.649,0.579
2026-27,2,229,17761,Tarkowski,James Tarkowski,Everton,9,11,DEF,a,,100,60.0,10.4,18,180,2,1,0,1,1,0.15,0.01,0.16,4.12,10.5,9.0,9.0,9.0,3.0,3.0,3.0,2.0,5,3,3330.0,170.0,4.595,0.125,1.0,1,1147.5,1140.0,1155.0,1,9.0,0.08,1.0,5.828,0.112,1.0,0.467,0.517,3.0,3.0,14.6,1.0,2.86,9.676,16.417,27.0,45.0,-28.583,2.736,0.8,17.298
2026-27,2,230,480455,Branthwaite,Jarrad Branthwaite,Everton,9,11,DEF,a,,100,55.0,1.8,10,180,2,0,0,1,1,0.09,0.02,0.11,4.12,8.2,5.0,5.0,5.0,3.0,3.0,3.0,2.0,5,3,678.0,32.0,4.248,0.06,0.93,1,1147.5,1140.0,1155.0,1,5.0,0.055,1.0,4.459,0.059,1.0,0.467,0.517,1.818,3.0,23.2,1.0,3.557,12.312,20.326,15.0,25.0,-4.674,3.696,0.8,21.508
2026-27,2,231,106611,Keane,Michael Keane,Everton,9,11,DEF,a,,100,49.0,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,5,3,2588.0,131.0,4.556,0.097,1.01,1,1147.5,1140.0,1155.0,1,0.0,0.0,0.0,3.28,0.07,0.727,0.467,0.517,0.0,3.0,23.9,1.0,0.141,0.463,0.837,0.0,0.0,0.837,0.171,0.999,1.874
